발행인,시도,시구,동읍,상세주소,사업용도,사업용도세부종목,브릿지론/본PF
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
미메시스제구차,경기도,평택시,통복동,108-3,공동주택/상업업무,주상복합,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
엠성내동제일차,서울특별시,강동구,성내동,15번지,공동주택,-,0
엠성내동제일차,서울특별시,강동구,성내동,15번지,공동주택,-,0
엠성내동제일차,서울특별시,강동구,성내동,15번지,공동주택,-,0
엠성내동제일차,서울특별시,강동구,성내동,15번지,공동주택,-,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
자양파이브제이차,서울특별시,광진구,자양동,680-81번지,공동주택,아파트,0
솔리엘,경기도,시흥시,시화멀티테크노밸리,내,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
나인벨류제일차,서울특별시,동작구,본동,441번지,공동주택,-,본 PF
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
머스트리브제일차,서울특별시,강서구,마곡동,일원,공동주택,-,0
와이케이에이치제삼차,경기도,안산시,미양면,개정리,산업시설,물류,본 PF
생드니제이차,서울특별시,종로구,효제동,98번지,공동주택,-,0
생드니제이차,서울특별시,종로구,효제동,98번지,공동주택,-,0
생드니제이차,서울특별시,종로구,효제동,98번지,공동주택,-,0
생드니제이차,서울특별시,종로구,효제동,98번지,공동주택,-,0
생드니제이차,서울특별시,종로구,효제동,98번지,공동주택,-,0
피넛퍼플,서울특별시,서초구,방배동,452-1번지,공동주택,-,0
피넛퍼플,서울특별시,서초구,방배동,452-1번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
센트럴중동제일차,부산광역시,해운대구,중동,256-6번지,공동주택,-,0
광양용강제일차,전라남도,광양시,광양읍,용강리,공동주택,-,0
광양용강제일차,전라남도,광양시,광양읍,용강리,공동주택,-,0
광양용강제일차,전라남도,광양시,광양읍,용강리,공동주택,-,0
디에이치한남사모,서울특별시,용산구,한남동,686번지,공동주택,-,0
디에이치한남사모,서울특별시,용산구,한남동,686번지,공동주택,-,0
디에이치한남사모,서울특별시,용산구,한남동,686번지,공동주택,-,0
디에이치한남사모,서울특별시,용산구,한남동,686번지,공동주택,-,0
디에이치한남사모,서울특별시,용산구,한남동,686번지,공동주택,-,0
디에이치한남사모,서울특별시,용산구,한남동,686번지,공동주택,-,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
스트롱와이제이제일차,서울특별시,강서구,가양동,92-1번지,특수용도,지식산업센터,0
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
에이치엠에스신반포제일차,서울시,서초구,반포동,12번지,공동주택,아파트,본 PF
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
플랜업동인,대구광역시,중구,동인동2가,12번지,공동주택,-,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
제이엠유동화제일차,인천광역시,남동구,구월동,1446,0,0,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,-,0
가라사니제육차,0,0,0,0,0,0,0
가라사니제육차,0,0,0,0,0,0,0
가라사니제육차,0,0,0,0,0,0,0
가라사니제육차,0,0,0,0,0,0,0
가라사니제육차,0,0,0,0,0,0,0
가라사니제육차,0,0,0,0,0,0,0
가라사니제육차,0,0,0,0,0,0,0
가라사니제육차,0,0,0,0,0,0,0
트루프랜드경산제팔차,경상북도,경산시,하양읍,대학리,산업시설,-,0
트루프랜드경산제팔차,경상북도,경산시,하양읍,대학리,산업시설,-,0
트루프랜드경산제팔차,경상북도,경산시,하양읍,대학리,산업시설,-,0
트루프랜드경산제팔차,경상북도,경산시,하양읍,대학리,산업시설,-,0
트루프랜드경산제팔차,경상북도,경산시,하양읍,대학리,산업시설,-,0
트루프랜드경산제팔차,경상북도,경산시,하양읍,대학리,산업시설,-,0
트루프랜드경산제팔차,경상북도,경산시,하양읍,대학리,산업시설,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
람다레이크제일차,전라북도,익산시,주현동,32번지,공동주택,-,0
위드지엠제십오차,대구광역시,수성구,범어동,189-2번지,공동주택,-,0
위드지엠제십오차,대구광역시,수성구,범어동,189-2번지,공동주택,-,0
위드지엠제십오차,대구광역시,수성구,범어동,189-2번지,공동주택,-,0
