플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,시/도,시/구,동/읍,상세주소,브릿지론/본PF,신용보강기관종류1,신용보강기관종류2,신용보강기관명1,신용보강기관명2,신용보강형태1,신용보강형태2,신용보강기관 신용등급,사업용도,사업용도 세부종목,시공사,시공사구간,시공사 신용등급,트렌치,전체 트렌치 수,전체 대출약정 규모(억 원),분양률(%)
63190,비욘드운정제이차,KRZFA6716BD9,비욘드운정제이차 20230918-179-11,Y,20230918,20240315,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67162D9,비욘드운정제이차 20230918-179-2,Y,20230918,20240315,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67163D9,비욘드운정제이차 20230918-179-3,Y,20230918,20240315,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67164D9,비욘드운정제이차 20230918-179-4,Y,20230918,20240315,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67165D9,비욘드운정제이차 20230918-179-5,Y,20230918,20240315,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67166D9,비욘드운정제이차 20230918-179-6,Y,20230918,20240315,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67167D9,비욘드운정제이차 20230918-179-7,Y,20230918,20240315,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67168D9,비욘드운정제이차 20230918-179-8,Y,20230918,20240315,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63190,비욘드운정제이차,KRZFA67169D9,비욘드운정제이차 20230918-179-9,Y,20230918,20240315,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47186,뉴트리니티성본제이차,KRZF306451D9,뉴트리니티성본제이차 20230915-182-1,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47186,뉴트리니티성본제이차,KRZF306452D9,뉴트리니티성본제이차 20230915-182-2,Y,20230915,20240315,PF대출채권,KRW,,"3,500,000,000 ","3,500,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47186,뉴트리니티성본제이차,KRZF306453D9,뉴트리니티성본제이차 20230915-182-3,Y,20230915,20240315,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
46673,뉴트리니티성본제일차,KRZF292671D9,뉴트리니티성본제일차 20230915-182-1,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
46673,뉴트리니티성본제일차,KRZF292672D9,뉴트리니티성본제일차 20230915-182-2,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
46673,뉴트리니티성본제일차,KRZF292673D9,뉴트리니티성본제일차 20230915-182-3,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
46673,뉴트리니티성본제일차,KRZF292674D9,뉴트리니티성본제일차 20230915-182-4,Y,20230915,20240315,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
46673,뉴트리니티성본제일차,KRZF292675D9,뉴트리니티성본제일차 20230915-182-5,Y,20230915,20240315,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47187,뉴트리니티완주제사차,KRZF306271D9,뉴트리니티완주제사차 20230915-182-1,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47187,뉴트리니티완주제사차,KRZF306272D9,뉴트리니티완주제사차 20230915-182-2,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47187,뉴트리니티완주제사차,KRZF306273D9,뉴트리니티완주제사차 20230915-182-3,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47187,뉴트리니티완주제사차,KRZF306274D9,뉴트리니티완주제사차 20230915-182-4,Y,20230915,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
47187,뉴트리니티완주제사차,KRZF306275D9,뉴트리니티완주제사차 20230915-182-5,Y,20230915,20240315,PF대출채권,KRW,,"1,400,000,000 ","1,400,000,000 ",63,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00831D9,메타그린제팔차 20230915-182-1,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA0083AD9,메타그린제팔차 20230915-182-10,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00832D9,메타그린제팔차 20230915-182-2,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00833D9,메타그린제팔차 20230915-182-3,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00834D9,메타그린제팔차 20230915-182-4,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00835D9,메타그린제팔차 20230915-182-5,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00836D9,메타그린제팔차 20230915-182-6,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00837D9,메타그린제팔차 20230915-182-7,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00838D9,메타그린제팔차 20230915-182-8,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54376,메타그린제팔차,KRZFA00839D9,메타그린제팔차 20230915-182-9,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA6636AD9,야음이글스제이차 20230915-143-10,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA6636BD9,야음이글스제이차 20230915-143-11,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66362D9,야음이글스제이차 20230915-143-2,Y,20230915,20240205,PF대출채권,KRW,,"2,100,000,000 ","2,100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66363D9,야음이글스제이차 20230915-143-3,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66364D9,야음이글스제이차 20230915-143-4,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66365D9,야음이글스제이차 20230915-143-5,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66366D9,야음이글스제이차 20230915-143-6,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66367D9,야음이글스제이차 20230915-143-7,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66368D9,야음이글스제이차 20230915-143-8,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66369D9,야음이글스제이차 20230915-143-9,Y,20230915,20240205,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769AD9,야음이글스제일차 20230915-151-10,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769BD9,야음이글스제일차 20230915-151-11,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769CD9,야음이글스제일차 20230915-151-12,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769DD9,야음이글스제일차 20230915-151-13,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769ED9,야음이글스제일차 20230915-151-14,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769FD9,야음이글스제일차 20230915-151-15,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769GD9,야음이글스제일차 20230915-151-16,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769HD9,야음이글스제일차 20230915-151-17,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769JD9,야음이글스제일차 20230915-151-18,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769KD9,야음이글스제일차 20230915-151-19,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63143,야음이글스제일차,KRZFA67692D9,야음이글스제일차 20230915-151-2,Y,20230915,20240213,PF대출채권,KRW,,"4,900,000,000 ","4,900,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769LD9,야음이글스제일차 20230915-151-20,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769MD9,야음이글스제일차 20230915-151-21,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769ND9,야음이글스제일차 20230915-151-22,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA6769PD9,야음이글스제일차 20230915-151-23,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA67693D9,야음이글스제일차 20230915-151-3,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA67694D9,야음이글스제일차 20230915-151-4,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA67695D9,야음이글스제일차 20230915-151-5,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA67696D9,야음이글스제일차 20230915-151-6,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA67697D9,야음이글스제일차 20230915-151-7,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA67698D9,야음이글스제일차 20230915-151-8,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63193,야음이글스제일차,KRZFA67699D9,야음이글스제일차 20230915-151-9,Y,20230915,20240213,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63185,위드지엠제이십이차,KRZFA61701D9,위드지엠제이십이차 20230915-182-1,Y,20230915,20240315,PF대출채권,KRW,,"900,000,000 ","900,000,000 ",63,,A3-,,A3,,,,,,,,,,,,,,,,,,,,,
63185,위드지엠제이십이차,KRZFA61702D9,위드지엠제이십이차 20230915-182-2,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,,A3-,,A3,,,,,,,,,,,,,,,,,,,,,
63185,위드지엠제이십이차,KRZFA61703D9,위드지엠제이십이차 20230915-182-3,Y,20230915,20240315,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",63,,A3-,,A3,,,,,,,,,,,,,,,,,,,,,
63185,위드지엠제이십이차,KRZFA61704D9,위드지엠제이십이차 20230915-182-4,Y,20230915,20240315,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",63,,A3-,,A3,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66141D9,달보드레제일차 20230914-364-1,Y,20230914,20240912,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614AD9,달보드레제일차 20230914-364-10,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614BD9,달보드레제일차 20230914-364-11,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614CD9,달보드레제일차 20230914-364-12,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614DD9,달보드레제일차 20230914-364-13,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614ED9,달보드레제일차 20230914-364-14,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614FD9,달보드레제일차 20230914-364-15,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614GD9,달보드레제일차 20230914-364-16,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614HD9,달보드레제일차 20230914-364-17,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614JD9,달보드레제일차 20230914-364-18,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614KD9,달보드레제일차 20230914-364-19,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66142D9,달보드레제일차 20230914-364-2,Y,20230914,20240912,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614LD9,달보드레제일차 20230914-364-20,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614MD9,달보드레제일차 20230914-364-21,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614ND9,달보드레제일차 20230914-364-22,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614PD9,달보드레제일차 20230914-364-23,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614QD9,달보드레제일차 20230914-364-24,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614RD9,달보드레제일차 20230914-364-25,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA6614SD9,달보드레제일차 20230914-364-26,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66143D9,달보드레제일차 20230914-364-3,Y,20230914,20240912,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66144D9,달보드레제일차 20230914-364-4,Y,20230914,20240912,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66145D9,달보드레제일차 20230914-364-5,Y,20230914,20240912,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66146D9,달보드레제일차 20230914-364-6,Y,20230914,20240912,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66147D9,달보드레제일차 20230914-364-7,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66148D9,달보드레제일차 20230914-364-8,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZFA66149D9,달보드레제일차 20230914-364-9,Y,20230914,20240912,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",244,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63158,큐브로얄제삼차,KRZFA41651D9,큐브로얄제삼차 20230914-197-1,Y,20230914,20240329,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",77,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63140,야음이글스제이차,KRZFA66361D9,야음이글스제이차 20230913-145-1,Y,20230913,20240205,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",24,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63143,야음이글스제일차,KRZFA67691D9,야음이글스제일차 20230913-153-1,Y,20230913,20240213,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",32,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61161,퍼펙트드림제사차,KRZFA51831D9,퍼펙트드림제사차 20230913-124-1,Y,20230913,20240115,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",3,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63125,그라티아제일차,KRZFA48051D9,그라티아제일차 20230911-123-1,Y,20230911,20240112,PF대출채권,KRW,,"300,000,000 ","300,000,000 ",0,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63125,그라티아제일차,KRZFA48052D9,그라티아제일차 20230911-123-2,Y,20230911,20240112,PF대출채권,KRW,,"200,000,000 ","200,000,000 ",0,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63125,그라티아제일차,KRZFA48053D9,그라티아제일차 20230911-123-3,Y,20230911,20240112,PF대출채권,KRW,,"200,000,000 ","200,000,000 ",0,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63125,그라티아제일차,KRZFA48054D9,그라티아제일차 20230911-123-4,Y,20230911,20240112,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",0,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63125,그라티아제일차,KRZFA48055D9,그라티아제일차 20230911-123-5,Y,20230911,20240112,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",0,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63115,비욘드운정제삼차,KRZFA66801D9,비욘드운정제삼차 20230911-182-1,Y,20230911,20240311,PF대출채권,KRW,,"90,000,000 ","90,000,000 ",59,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67038D9,제이부르크제십차 20230911-182-8,Y,20230911,20240311,PF대출채권,KRW,,"240,000,000 ","240,000,000 ",59,,A1,,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67031D9,제이부르크제십차 20230911-207-1,Y,20230911,20240405,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",84,,A1,,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67032D9,제이부르크제십차 20230911-207-2,Y,20230911,20240405,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",84,,A1,,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67033D9,제이부르크제십차 20230911-207-3,Y,20230911,20240405,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",84,,A1,,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67034D9,제이부르크제십차 20230911-207-4,Y,20230911,20240405,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",84,,A1,,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67035D9,제이부르크제십차 20230911-207-5,Y,20230911,20240405,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",84,,A1,,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67036D9,제이부르크제십차 20230911-207-6,Y,20230911,20240405,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",84,,A1,,,,,,,,,,,,,,,,,,,,,,,
63126,제이부르크제십차,KRZFA67037D9,제이부르크제십차 20230911-207-7,Y,20230911,20240405,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",84,,A1,,,,,,,,,,,,,,,,,,,,,,,
58119,드림스페어제육차,KRZFA34361D9,드림스페어제육차 20230908-182-1,Y,20230908,20240308,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",56,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58119,드림스페어제육차,KRZFA34362D9,드림스페어제육차 20230908-182-2,Y,20230908,20240308,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",56,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63097,트루계백제일차,KRZFA66461D9,트루계백제일차 20230907-153-1,Y,20230907,20240207,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",26,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63097,트루계백제일차,KRZFA66462D9,트루계백제일차 20230907-153-2,Y,20230907,20240207,PF대출채권,KRW,,"400,000,000 ","400,000,000 ",26,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63097,트루계백제일차,KRZFA66463D9,트루계백제일차 20230907-153-3,Y,20230907,20240207,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",26,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63088,하이가든제일차,KRZFA66511D9,하이가든제일차 20230907-182-1,Y,20230907,20240307,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",55,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63088,하이가든제일차,KRZFA6651AD9,하이가든제일차 20230907-182-10,Y,20230907,20240307,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",55,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63088,하이가든제일차,KRZFA6651BD9,하이가든제일차 20230907-182-11,Y,20230907,20240307,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",55,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63088,하이가든제일차,KRZFA6651CD9,하이가든제일차 20230907-182-12,Y,20230907,20240307,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",55,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63088,하이가든제일차,KRZFA6651DD9,하이가든제일차 20230907-182-13,Y,20230907,20240307,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",55,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
