플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,시/도,시/구,동/읍,상세주소,브릿지론/본PF,신용보강기관종류1,신용보강기관종류2,신용보강기관명1,신용보강기관명2,신용보강형태1,신용보강형태2,사업용도,사업용도 세부종목,신용보강기관 신용등급,시공사,시공사구간,시공사 신용등급,트렌치,전체 트렌치 수,전체 대출약정 규모(억 원),분양률(%)
57033,지아이비두정,KRZS42458002,지아이비두정 20231226-90-2(단),Y,20231226,20240325,PF대출채권,KRW,,"9,392,040,431 ","9,392,040,431 ",73,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62314,트루에스에이치제이차,KRZS38538008,트루에스에이치제이차 20231226-30-1(단),Y,20231226,20240125,PF대출채권,KRW,,"2,500,000,000 ","2,500,000,000 ",13,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57900,경산로지스제일차,KRZS43123019,경산로지스제일차 20231222-33-2(단),Y,20231222,20240124,PF대출채권,KRW,,"10,300,000,000 ","10,300,000,000 ",12,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57900,경산로지스제일차,KRZS43123020,경산로지스제일차 20231222-33-3(단),Y,20231222,20240124,PF대출채권,KRW,,"14,000,000,000 ","14,000,000,000 ",12,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
55902,기은센월곶제일차,KRZS41613011,기은센월곶제일차 20231222-33-1(단),Y,20231222,20240124,PF대출채권,KRW,,"8,500,000,000 ","8,500,000,000 ",12,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57854,뉴딜아이디씨제사차,KRZS43183013,뉴딜아이디씨제사차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"31,000,000,000 ","31,000,000,000 ",70,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
56988,다올라이트블루제이차,KRZS42065010,다올라이트블루제이차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",70,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
57437,두교로지스제삼차,KRZS42849018,두교로지스제삼차 20231222-34-1(단),Y,20231222,20240125,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",13,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
53264,디비안흥제이차,KRZS39204012,디비안흥제이차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",70,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64267,디에스오산제일차,KRZS47406001,디에스오산제일차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"31,000,000,000 ","31,000,000,000 ",70,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63269,마이에스상도제이차,KRZS46825004,마이에스상도제이차 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",10,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64264,마일스톤솔루션,KRZS47451001,마일스톤솔루션 20231222-41-1(단),Y,20231222,20240201,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",20,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58336,밝은다올제일차,KRZS43654010,밝은다올제일차 20231222-62-1(단),Y,20231222,20240222,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",41,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
63922,비케이퍼스트제삼차,KRZS37878024,비케이퍼스트제삼차 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",10,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64263,아이언송정제일차,KRZS47312001,아이언송정제일차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"52,000,000,000 ","52,000,000,000 ",70,N,,A2,A2+,,,,,,,,,,,,,,,,,,,,,,
51757,아이에이안산제이차,KRZS37894013,아이에이안산제이차 20231222-35-1(단),Y,20231222,20240126,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61002,알에이제이차,KRZS41371013,알에이제이차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"7,200,000,000 ","7,200,000,000 ",70,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59515,알에이해운대제사차,KRZS44330010,알에이해운대제사차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",70,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63466,엠에스케이제이차,KRZS46575004,엠에스케이제이차 20231222-24-2(단),Y,20231222,20240115,PF대출채권,KRW,,"120,000,000 ","120,000,000 ",3,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63918,오엔지센하,KRZS47161002,오엔지센하 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
50752,올인제삼차,KRZS37929015,올인제삼차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",70,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
58305,위드지엠제삼차,KRZS43566013,위드지엠제삼차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"3,600,000,000 ","3,600,000,000 ",70,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
64272,유니버스병점,KRZS47402001,유니버스병점 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"70,000,000,000 ","70,000,000,000 ",10,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64273,이지플랜트제팔차,KRZS41695009,이지플랜트제팔차 20231222-69-1(단),Y,20231222,20240229,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",48,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63301,제이에이치더블제일차,KRZS42289024,제이에이치더블제일차 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"21,000,000,000 ","21,000,000,000 ",10,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
55720,제이온파주,KRZS40254015,제이온파주 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",70,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
59080,챔피언루나,KRZS44048021,챔피언루나 20231222-21-1(단),Y,20231222,20240112,PF대출채권,KRW,,"12,100,000,000 ","12,100,000,000 ",0,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
63297,카스타드제일차,KRZS46894003,카스타드제일차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"57,500,000,000 ","57,500,000,000 ",70,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
55031,카이로스제십삼차,KRZS40736017,카이로스제십삼차 20231222-38-1(단),Y,20231222,20240129,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",17,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
56006,케이티비씨씨제일차,KRZS39514020,케이티비씨씨제일차 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"6,500,000,000 ","6,500,000,000 ",10,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
61271,키스알에프선화제이차,KRZS45534010,키스알에프선화제이차 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"80,000,000,000 ","80,000,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61271,키스알에프선화제이차,KRZS45534011,키스알에프선화제이차 20231222-31-2(단),Y,20231222,20240122,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61270,키스알에프선화제일차,KRZS45533008,키스알에프선화제일차 20231222-31-1(단),Y,20231222,20240122,PF대출채권,KRW,,"38,000,000,000 ","38,000,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61270,키스알에프선화제일차,KRZS45533009,키스알에프선화제일차 20231222-31-2(단),Y,20231222,20240122,PF대출채권,KRW,,"50,000,000,000 ","50,000,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
60117,태평로유동화제일차,KRZS36815015,태평로유동화제일차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",70,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57027,티더블유서초제삼차,KRZS42309009,티더블유서초제삼차 20231222-91-1(단),Y,20231222,20240322,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",70,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57025,티더블유서초제일차,KRZS42307022,티더블유서초제일차 20231222-62-2(단),Y,20231222,20240222,PF대출채권,KRW,,"5,600,000,000 ","5,600,000,000 ",41,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64270,플랜업구조화제일차,KRZS46608006,플랜업구조화제일차 20231222-62-1(단),Y,20231222,20240222,PF대출채권,KRW,,"11,000,000,000 ","11,000,000,000 ",41,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
62615,그레이트신광교제일차,KRZS46409005,그레이트신광교제일차 20231221-32-1(단),Y,20231221,20240122,PF대출채권,KRW,,"4,900,000,000 ","4,900,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62864,뉴스타촉진,KRZS44030022,뉴스타촉진 20231221-32-1(단),Y,20231221,20240122,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",10,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
62289,더웨이브제일차,KRZS43623009,더웨이브제일차 20231221-91-1(단),Y,20231221,20240321,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",69,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63261,로이케이순천제이차,KRZS42179008,로이케이순천제이차 20231221-91-1(단),Y,20231221,20240321,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",69,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62228,비케이한남원,KRZS45918029,비케이한남원 20231221-39-4(단),Y,20231221,20240129,PF대출채권,KRW,,"6,900,000,000 ","6,900,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64254,스마트시티제일차,KRZS39122038,스마트시티제일차 20231221-91-1(단),Y,20231221,20240321,PF대출채권,KRW,,"56,600,000,000 ","56,600,000,000 ",69,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63853,스위트에이치한남제일차,KRZS47253003,스위트에이치한남제일차 20231221-28-2(단),Y,20231221,20240118,PF대출채권,KRW,,"152,900,000,000 ","152,900,000,000 ",6,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63267,트루에이치제육차,KRZS38275018,트루에이치제육차 20231221-91-1(단),Y,20231221,20240321,PF대출채권,KRW,,"2,500,000,000 ","2,500,000,000 ",69,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61712,하우징에이제이제이차,KRZS43727016,하우징에이제이제이차 20231221-39-1(단),Y,20231221,20240129,PF대출채권,KRW,,"10,400,000,000 ","10,400,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
60200,하이동래온천제일차,KRZS43304023,하이동래온천제일차 20231221-36-1(단),Y,20231221,20240126,PF대출채권,KRW,,"9,600,000,000 ","9,600,000,000 ",14,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59188,하이송라제이차,KRZS44241012,하이송라제이차 20231221-70-1(단),Y,20231221,20240229,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",48,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
59187,하이송라제일차,KRZS44240012,하이송라제일차 20231221-70-1(단),Y,20231221,20240229,PF대출채권,KRW,,"24,900,000,000 ","24,900,000,000 ",48,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63636,그레이트엠디제일차,KRZS46940002,그레이트엠디제일차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"69,000,000,000 ","69,000,000,000 ",68,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62274,글로리첨단제일차,KRZS46221027,글로리첨단제일차 20231220-30-3(단),Y,20231220,20240119,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",7,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62274,글로리첨단제일차,KRZS46221028,글로리첨단제일차 20231220-91-4(단),Y,20231220,20240320,PF대출채권,KRW,,"22,800,000,000 ","22,800,000,000 ",68,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63600,뉴스타시티제삼차,KRZS46999004,뉴스타시티제삼차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"120,000,000,000 ","120,000,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63256,뉴스타양주역제일차,KRZS46860004,뉴스타양주역제일차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",68,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58718,다올랩터제이차,KRZS43803008,다올랩터제이차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",10,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
57856,더센트럴지엠제이십삼차,KRZS43146011,더센트럴지엠제이십삼차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57855,더센트럴지엠제이십이차,KRZS43145011,더센트럴지엠제이십이차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",10,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58485,더퍼스트목감제이차,KRZS43733010,더퍼스트목감제이차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",68,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58483,더퍼스트목감제일차,KRZS43731013,더퍼스트목감제일차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"35,000,000,000 ","35,000,000,000 ",68,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
8383,디스트릭트양주,KRZS34240018,디스트릭트양주 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",68,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59582,디에이지축제일차,KRZS44359021,디에이지축제일차 20231220-23-1(단),Y,20231220,20240112,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",0,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
62618,리멤버제일차,KRZS46383005,리멤버제일차 20231220-30-1(단),Y,20231220,20240119,PF대출채권,KRW,,"75,000,000,000 ","75,000,000,000 ",7,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62618,리멤버제일차,KRZS46383006,리멤버제일차 20231220-30-2(단),Y,20231220,20240119,PF대출채권,KRW,,"70,000,000,000 ","70,000,000,000 ",7,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
57852,마운틴모드제일차,KRZS43086017,마운틴모드제일차 20231220-62-1(단),Y,20231220,20240220,PF대출채권,KRW,,"1,400,000,000 ","1,400,000,000 ",39,N,,A2,A2,,,,,,,,,,,,,,,,,,,,,,
57852,마운틴모드제일차,KRZS43086018,마운틴모드제일차 20231220-62-2(단),Y,20231220,20240220,PF대출채권,KRW,,"1,200,000,000 ","1,200,000,000 ",39,N,,A2,A2,,,,,,,,,,,,,,,,,,,,,,
62619,민스크제일차,KRZS46385004,민스크제일차 20231220-30-1(단),Y,20231220,20240119,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",7,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
60400,베스트이에이치제이차,KRZS45098006,베스트이에이치제이차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"11,500,000,000 ","11,500,000,000 ",68,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64237,알파왕길제일차,KRZS47369001,알파왕길제일차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",10,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62283,에프엔첨단제일차,KRZS46207021,에프엔첨단제일차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62283,에프엔첨단제일차,KRZS46207022,에프엔첨단제일차 20231220-33-2(단),Y,20231220,20240122,PF대출채권,KRW,,"2,100,000,000 ","2,100,000,000 ",10,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63246,에프엔피에프포제일차,KRZS46831003,에프엔피에프포제일차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64228,엠에스케이제삼차,KRZS47170001,엠에스케이제삼차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",68,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56185,엠에이신천제삼차,KRZS41769024,엠에이신천제삼차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"67,000,000,000 ","67,000,000,000 ",10,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56184,엠에이신천제이차,KRZS41765035,엠에이신천제이차 20231220-33-1(단),Y,20231220,20240122,PF대출채권,KRW,,"55,500,000,000 ","55,500,000,000 ",10,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62284,용산주택개발제일차,KRZS46136011,용산주택개발제일차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"50,000,000,000 ","50,000,000,000 ",68,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
50117,원진제삼차,KRZS37616023,원진제삼차 20231220-30-1(단),Y,20231220,20240119,PF대출채권,KRW,,"12,500,000,000 ","12,500,000,000 ",7,N,,A2,A2,,,,,,,,,,,,,,,,,,,,,,
64247,증산파이브제일차,KRZS42789004,증산파이브제일차 20231220-30-1(단),Y,20231220,20240119,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",7,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63630,챔피언별내제일차,KRZS39904023,챔피언별내제일차 20231220-37-1(단),Y,20231220,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
58265,케이피에스시화제일차,KRZS43432022,케이피에스시화제일차 20231220-58-2(단),Y,20231220,20240216,PF대출채권,KRW,,"37,700,000,000 ","37,700,000,000 ",35,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63250,텍스트제일차,KRZS46807002,텍스트제일차 20231220-91-1(단),Y,20231220,20240320,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",68,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59916,퍼스트죽전제일차,KRZS44811015,퍼스트죽전제일차 20231220-37-1(단),Y,20231220,20240126,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",14,N,,,A1,,,,,,,,,,,,,,,,,,,,,,
59916,퍼스트죽전제일차,KRZS44811016,퍼스트죽전제일차 20231220-37-2(단),Y,20231220,20240126,PF대출채권,KRW,,"16,100,000,000 ","16,100,000,000 ",14,N,,,A1,,,,,,,,,,,,,,,,,,,,,,
64232,그라티아제일차,KRZS44805007,그라티아제일차 20231219-91-2(단),Y,20231219,20240319,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",67,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63230,글로리비티비제일차,KRZS46818004,글로리비티비제일차 20231219-91-1(단),Y,20231219,20240319,PF대출채권,KRW,,"4,900,000,000 ","4,900,000,000 ",67,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64230,기은센상동제이차,KRZS36686014,기은센상동제이차 20231219-91-1(단),Y,20231219,20240319,PF대출채권,KRW,,"15,800,000,000 ","15,800,000,000 ",67,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
64238,루멘룩스제일차,KRZS39138003,루멘룩스제일차 20231219-91-1(단),Y,20231219,20240319,PF대출채권,KRW,,"50,000,000,000 ","50,000,000,000 ",67,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
64239,머스트픽제일차,KRZS46206010,머스트픽제일차 20231219-31-1(단),Y,20231219,20240119,PF대출채권,KRW,,"57,000,000,000 ","57,000,000,000 ",7,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
60392,어니스트현제이차,KRZS40095024,어니스트현제이차 20231219-31-1(단),Y,20231219,20240119,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",7,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
64211,엠에스아이디제구차,KRZS45391004,엠에스아이디제구차 20231219-90-1(단),Y,20231219,20240318,PF대출채권,KRW,,"40,000,000,000 ","40,000,000,000 ",66,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64234,오스피셔스제팔차,KRZS38096015,오스피셔스제팔차 20231219-30-1(단),Y,20231219,20240118,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",6,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58265,케이피에스시화제일차,KRZS43432021,케이피에스시화제일차 20231219-59-1(단),Y,20231219,20240216,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",35,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64233,트루반포제이차,KRZS45504004,트루반포제이차 20231219-30-1(단),Y,20231219,20240118,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",6,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64231,트루반포제일차,KRZS45501004,트루반포제일차 20231219-30-1(단),Y,20231219,20240118,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",6,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
61920,프렌치샤인제일차,KRZS45924008,프렌치샤인제일차 20231219-31-1(단),Y,20231219,20240119,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",7,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
57820,골드마운틴제일차,KRZS42634011,골드마운틴제일차 20231218-31-1(단),Y,20231218,20240118,PF대출채권,KRW,,"1,300,000,000 ","1,300,000,000 ",6,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63227,네오엘리브,KRZS46687002,네오엘리브 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"12,000,000,000 ","12,000,000,000 ",66,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
54737,뉴스테이트제이차,KRZS40480013,뉴스테이트제이차 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",66,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
62861,디에스이차,KRZS46538003,디에스이차 20231218-63-1(단),Y,20231218,20240219,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",38,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62563,랜드마크논현제삼차,KRZS43117022,랜드마크논현제삼차 20231218-30-1(단),Y,20231218,20240117,PF대출채권,KRW,,"12,500,000,000 ","12,500,000,000 ",5,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63209,실버라이닝제이차,KRZS46639003,실버라이닝제이차 20231218-31-1(단),Y,20231218,20240118,PF대출채권,KRW,,"40,000,000,000 ","40,000,000,000 ",6,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63209,실버라이닝제이차,KRZS46639004,실버라이닝제이차 20231218-31-2(단),Y,20231218,20240118,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",6,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56894,아이에스풍무,KRZS42313022,아이에스풍무 20231218-30-1(단),Y,20231218,20240117,PF대출채권,KRW,,"49,600,000,000 ","49,600,000,000 ",5,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63216,에스엘티연산,KRZS41527012,에스엘티연산 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"4,800,000,000 ","4,800,000,000 ",66,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63206,에이블은화삼제이차,KRZS46790005,에이블은화삼제이차 20231218-31-1(단),Y,20231218,20240118,PF대출채권,KRW,,"100,000,000,000 ","100,000,000,000 ",6,N,A1,,,,,,,,,,,,,,,,,,,,,,,,
63201,에프엔실버제일차,KRZS46708003,에프엔실버제일차 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",66,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63201,에프엔실버제일차,KRZS46708004,에프엔실버제일차 20231218-91-2(단),Y,20231218,20240318,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",66,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63881,엘프라퍼티투,KRZS46745002,엘프라퍼티투 20231218-30-1(단),Y,20231218,20240117,PF대출채권,KRW,,"10,800,000,000 ","10,800,000,000 ",5,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63535,온새미로제오차,KRZS44666008,온새미로제오차 20231218-31-1(단),Y,20231218,20240118,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",6,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
55796,이프에이에스,KRZS41373010,이프에이에스 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",66,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56208,인베스토리제오차,KRZS40513012,인베스토리제오차 20231218-35-1(단),Y,20231218,20240122,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",10,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
61538,죽전동공동주택제이차,KRZS34865029,죽전동공동주택제이차 20231218-68-1(단),Y,20231218,20240224,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",43,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58220,챔피언레스큐,KRZS41975019,챔피언레스큐 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"23,900,000,000 ","23,900,000,000 ",66,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
54384,케이비오산세교제이차,KRZS40067013,케이비오산세교제이차 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"3,853,300,000 ","3,853,300,000 ",66,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64209,코스모루나,KRZS41526013,코스모루나 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",66,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63715,트렌스러핀,KRZS47154002,트렌스러핀 20231218-91-1(단),Y,20231218,20240318,PF대출채권,KRW,,"25,000,000,000 ","25,000,000,000 ",66,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
